Id,Label,timeset
16874,BIG BEN/,
16875,MR. DEATH,
16876,SETH II,
16877,",""SETH II",
16878,",""LEIR",
16879,",""CHAN, SARAH",
16880,"CHAN, SARAH",
16881,",""HUNTER IN DARKNESS",
16882,"ROSE, MICHKA",
16883,"POTTS, VIRGINIA PEPP",
16884,GUINNESS,
16885,PARSON/,
16886,CROSSBONES II/,
16887,OUTRIDER II/MARTIN Z,
16888,K'AD-MON,
16889,"MARLOWE, STEVE",
16890,"BARBAROSSA, MARIO",
16891,"SOMERS, KATHY",
16892,"MARLOWE, STEVE JR.",
16893,WILD ONE,
16894,",""WILD ONE",
16895,PRIMUS,
16896,BROTHER WONDERFUL/DR,
16897,SWARM/FRITZ VON MEYE,
16898,MINDWORM/WILLIAM TUR,
16899,CARRION,
16900,"SPAULDING, JILL",
16901,OTOMO,
16902,NESTOR,
16903,KATU,
16904,",""NESTOR",
16905,",""KATU",
16906,",""DECAY/",
16907,",""ANON, LORD",
16908,"ANON, LORD",
16909,",""REANDEAU, DR.",
16910,",""MASTER ZEI",
16911,",""DELILAH",
16912,",""MONGRAIN, ALISON",
16913,"REANDEAU, DR.",
16914,MERLYN,
16915,KYLUN/COLIN MCKAY,
16916,",""MERLYN",
16917,",""KYLUN/COLIN MCKAY",
16918,CAPTAIN U.K./LINDA M,
16919,FERON,
16920,",""CAPTAIN U.K./LINDA M",
16921,",""FERON",
16922,"ETZION, GENERAL",
16923,"TAL, GENERAL",
16924,"MANNING, JANICE",
16925,"DOOM, DR. BOB",
16926,"WILCOX, DR. BRENT",
16927,JACK SERIOUS/DR. JOH,
16928,NOSFERATA/PURPLE HAY,
16929,"LOOPNER, LEXINGTON",
16930,CRITIC,
16931,SPANKER/FRED HOVEL,
16932,BLACK HOLE/MORTON KI,
16933,DR. ANGST/FLOYD MANG,
16934,TILLIE THE HUN/MATIL,
16935,SITTING BULLSEYE/,
16936,"CARRERA, MIA",
16937,"FATE, IAN",
16938,SACK,
16939,",""SACK",
16940,REVERB,
16941,",""REVERB",
16942,JAHF,
16943,",""JAHF",
16944,SANTA CLAUS/NICK ST.,
16945,STONECOLD/,
16946,"BRICKMAN, GLORIA",
16947,",""STONECOLD/",
16948,"ATKINSON, MAJ. EDMON",
16949,EVER,
16950,"CHASE, TREVOR",
16951,BROWSER,
16952,",""CONNORS, MARTHA",
16953,",""TINKERER",
16954,RETREAD,
16955,"ROYTON, RAYMOND",
16956,"HENSHAW, CURTIS",
16957,"GERARD, TERENCE",
16958,"GUNDERSON, COL. ROLA",
16959,",""ROYTON, RAYMOND",
16960,",""HENSHAW, CURTIS",
16961,",""WEISENTHAL, DR. JONA",
16962,",""LILITH/ANGEL O'HARA/",
16963,",""DRUMM, COLLETTE",
16964,",""ZOMBIE/SIMON GARTH",
16965,",""GARTH, DONNA",
16966,"WEISENTHAL, DR. JONA",
16967,"DRUMM, COLLETTE",
16968,SHIVER MAN,
16969,"JACKSON, BRENT",
16970,",""JACKSON, BRENT",
16971,T,
16972,BLOK,
16973,MR. X,
16974,A,
16975,",""BLOK",
16976,",""MR. X",
16977,",""A",
16978,",""T",
16979,"BATTLE, MONTGOMERY",
16980,ARYAN,
16981,MO MONEY,
16982,",""BATTLE, MONTGOMERY",
16983,",""ARYAN",
16984,MAUVIUS,
16985,",""SHIVER MAN",
16986,",""MAUVIUS",
16987,",""WILBURN, MYRON",
16988,AKULIA,
16989,"ELLINGTON, DR./TRAVI",
16990,"KANE, LARRY",
16991,"ROSE, HENRIETTA",
16992,"ROSE, JUSTICE",
16993,OTHER II,
16994,DARK MOTHER/FINALITY,
16995,"MOORE, CONNIE",
16996,CLARITY/,
16997,"SHERMAN, GEN.",
16998,"DEUTSCH, GEN.",
16999,WENDY,
17000,"AUSTIN, GEN.",
17001,SPOOKY,
17002,CASPER,
17003,"ANDERSON, GINA",
17004,",""DEUTSCH, GEN.",
17005,",""WENDY",
17006,",""AUSTIN, GEN.",
17007,BONITA,
17008,"BENEDICT, ANDREW",
17009,"REAVES, VERNON",
17010,"STROUGHTON, WILLIAM",
17011,"JONES, JOHN",
17012,"KNOBLACH, HANS",
17013,"KNOBLACH, GLORIA",
17014,"KNOBLACH, GERTRUDE H",
17015,",""WORTHINGTON, KATHRYN",
17016,",""DAZZLER/BURTRAM WORT",
17017,SNAGG,
17018,WIZ KID/TAKESHI MATS,
17019,",""WIZ KID/TAKESHI MATS",
17020,CROTUS,
17021,NIMROD,
17022,FIREBRAND III/RICHAR,
17023,"FUJIKAWA, KENJIRO",
17024,",""FUJIKAWA, KENJIRO",
17025,",""LADY DEATHSTRIKE/YUR",
17026,",""WRANGLER II/EMILY DO",
17027,WRANGLER II/EMILY DO,
17028,",""M'DAKA",
17029,",""GRON",
17030,GRON,
17031,"JONES, MAGGIE",
17032,",""RESTON, CLIVE",
17033,",""WU, LEIKO",
17034,",""SMITH, SIR DENIS NAY",
17035,"SABUKI, DR. SAM",
17036,AGENT AXIS/,
17037,BULLSEYE,
17038,",""SUPER-PATRIOT",
17039,SUPER-PATRIOT,
17040,HATE-MONGER II,
17041,SSSESTHUGAR,
17042,",""SSSESTHUGAR",
17043,WEED,
17044,"WALKER, TESS",
17045,"WALKER, SHERIFF CHAN",
17046,",""WALKER, SHERIFF CHAN",
17047,",""WALKER, TESS",
17048,TULAK,
17049,",""DRACULA/VLAD TEPES",
17050,",""WHYTE, HARMONY (HARM",
17051,",""MACON, ANGELO",
17052,SAMEDAR,
17053,",""QUASAR II",
17054,",""MENTOR II",
17055,",""HUSSAR",
17056,",""SAMEDAR",
17057,",""D'KEN [SHI'AR]",
17058,DISTORTER,
17059,",""DISTORTER",
17060,FIREBOLT,
17061,",""VINDIKTOR/",
17062,NUNTOO,
17063,PAKAI,
17064,TAKAR,
17065,TAREE,
17066,",""PAKAI",
17067,NAILS/,
17068,BLACKWELL,
17069,"MANTLO, BILL",
17070,CHAUFFARD,
17071,TARANTULA II/CAPT. L,
17072,"BENTLEY, MILES",
17073,"SINCLAIR, MORGAN",
17074,SNAKEBITE/,
17075,OUTLAW/NIGEL HIGGINS,
17076,RAPIDO,
17077,",""MARTIN, TERI",
17078,",""ROBINSON, LUCY",
17079,"MARTIN, TERI",
17080,"ROBINSON, LUCY",
17081,"CARTER, TAD",
17082,"MESSENGER, TOBIAS",
17083,",""CARTER, TAD",
17084,",""MESSENGER, TOBIAS",
17085,MIDWIFE,
17086,AFTERLIFE,
17087,",""AFTERLIFE",
17088,"MORRISON, AMANDA PAY",
17089,"MORRISON, JESSICA",
17090,",""GREASE",
17091,",""FURY, NICK L.M.D.",
17092,"FURY, NICK L.M.D.",
17093,",""MORDO, ASTRID",
17094,",""MORRISON, AMANDA PAY",
17095,",""MORRISON, JESSICA",
17096,"MORDO, ASTRID",
17097,POLTERGEIST/MICKEY S,
17098,GLITCH/CHARLES J. AM,
17099,ANGEL IV,
17100,",""CICERO, CAESAR BIG C",
17101,",""FORTUNATO",
17102,METOXO,
17103,STILETTO,
17104,DISCUS,
17105,BUEL,
17106,"HIBBERT, ELLEN",
17107,"HIBBERT, HOPE",
17108,",""BUEL",
17109,TREVORIK,
17110,",""D'SPRYTE",
17111,",""SENTINELS",
17112,"MUNROE, N'DARE",
17113,",""HELLEN",
17114,",""STANCHEK, DR.",
17115,",""STURDY, PROF. KENNET",
17116,"STURDY, PROF. KENNET",
17117,HELLEN,
17118,"STANCHEK, DR.",
17119,"KUTUZOV, COL.",
17120,HILARY,
17121,DMITRI,
17122,",""KUTUZOV, COL.",
17123,",""HILARY",
17124,",""DMITRI",
17125,WIZARD OF THE WEST,
17126,"STARK, ISAAC",
17127,BISON/BILLY KITSON,
17128,"ASBERY, SHAMARI",
17129,"DEPAUL, SHIELD SPECI",
17130,",""QUICKSAND",
17131,",""STEELE, MARCY MASTER",
17132,",""ASBERY, SHAMARI",
17133,",""DEPAUL, SHIELD SPECI",
17134,WHYTEOUT/STUART ANTH,
17135,"BOWDEN, DENNIS",
17136,SANGRE/JULIA CONCEPC,
17137,"O'KEEFE, CHANDRA",
17138,WILDSTREAK,
17139,"DENNIS, MARTY",
17140,",""DENNIS, MARTY",
17141,",""O'KEEFE, CHANDRA",
17142,VIRTUAL REALITY,
17143,TYCHO,
17144,SKADI,
17145,MIST,
17146,KANDRA,
17147,WORMWOOD,
17148,NEUROTAP/MICHELLE BA,
17149,HANRANSHA/ASAHI,
17150,",""BEDLAM/JESSE AARONSO",
17151,SAVAGE STEEL/HARRY L,
17152,"COLON, CHERYL",
17153,"POWELL, GRACE",
17154,"POWELL, OFFICER MIKE",
17155,OMEGA-20/EUGENE,
17156,HOWLER/LUKE GARROW,
17157,KATYUSHA/,
17158,BLACKJACK/,
17159,TYPHOON/,
17160,"LOCKE, DR. ALEXANDER",
17161,AXIS/,
17162,SCYTHE/,
17163,",""HOWLER/LUKE GARROW",
17164,",""KATYUSHA/",
17165,",""BLACKJACK/",
17166,",""TYPHOON/",
17167,",""LOCKE, DR. ALEXANDER",
17168,",""AXIS/",
17169,",""SCYTHE/",
17170,",""OMEGA-20/EUGENE",
17171,",""VULCAN/",
17172,",""DARE, ROSSALYN",
17173,",""REFLEX/",
17174,VULCAN/,
17175,"DARE, ROSSALYN",
17176,REFLEX/,
17177,",""YANKEE CLIPPER/PAT C",
17178,",""LIBERTY GIRL/BEV",
17179,",""CHIMERA/ZUHN",
17180,",""BLACK FOX/ROBERT W.",
17181,",""SCOTT, JAKE",
17182,"SCOTT, JAKE",
17183,YANKEE CLIPPER/PAT C,
17184,LIBERTY GIRL/BEV,
17185,CHIMERA/ZUHN,
17186,RUMOR/,
17187,REBOUND/,
17188,",""SUNSHINE/AUTUMN MACR",
17189,"VON VOLTZMANN, FRITZ",
17190,",""VON VOLTZMANN, FRITZ",
17191,",""NAMORA/AQUARIA NAUTI",
17192,",""KRANG [ATLANTEAN]",
17193,",""VYREK",
17194,STAR THIEF/,
17195,"MACRAE, TRUTH",
17196,ZORN,
17197,"HUGO, CAPTAIN EDVARD",
17198,"CEAUSECU, IONEL",
17199,",""MACRAE, TRUTH",
17200,",""ZORN",
17201,",""HUGO, CAPTAIN EDVARD",
17202,PRINCESS ZAFINA,
17203,JAMEEL,
17204,KHADIJAH,
17205,"CARMODY, MARY",
17206,",""JAMEEL",
17207,"AVRIL, YVETTE",
17208,SOCRATES SOCK,
17209,",""AVRIL, YVETTE",
17210,",""SOCRATES SOCK",
17211,",""FIREBRAND III/RICHAR",
17212,",""TUATARA/COMMANDER AR",
17213,",""DABUTA, NIGEL",
17214,",""HAUPTMAN",
17215,TUATARA/COMMANDER AR,
17216,"DABUTA, NIGEL",
17217,HAUPTMAN,
17218,SENTRY 571,
17219,"SNOW, VICTORIA",
17220,"DANVERS, MRS. JOE",
17221,",""CHAR, BRON",
17222,AIRBORNE/,
17223,FIREFIGHT/,
17224,SMOKESCREEN/,
17225,"HANRAHAN, GORDON",
17226,"SHEFFIELD, LEAH",
17227,BOOBYTRAP/,
17228,"SILVANI, VITTORIO",
17229,"ROBERTS, CHESS",
17230,ROCKETLAUNCHER/,
17231,",""AIRBORNE/",
17232,",""FIREFIGHT/",
17233,",""SMOKESCREEN/",
17234,",""HANRAHAN, GORDON",
17235,",""SHEFFIELD, LEAH",
17236,",""BOOBYTRAP/",
17237,",""SILVANI, VITTORIO",
17238,",""ROBERTS, CHESS",
17239,",""ROCKETLAUNCHER/",
17240,"DE LA SPIROSA, COUNT",
17241,",""DE LA SPIROSA, COUNT",
17242,NICODEMUS,
17243,DADDY WRONGLEGS,
17244,",""ZARAN II",
17245,",""FU MANCHU",
17246,",""DADDY WRONGLEGS",
17247,"LO, JIMMY",
17248,",""FALZON",
17249,DAMAGE,
17250,LORELEI,
17251,",""BRAINCHILD",
17252,",""LUPO",
17253,",""HILDEGARDE [ASGARDIA",
17254,",""LORELEI",
17255,",""TRASK, LAWRENCE LARR",
17256,"TRASK, LAWRENCE LARR",
17257,",""CHALMERS, JUDGE ROBE",
17258,"CHALMERS, JUDGE ROBE",
17259,ALBINO/DR. AUGUSTA S,
17260,",""ALBINO/DR. AUGUSTA S",
17261,",""TASKMASTER",
17262,XIANDU,
17263,A'YIN,
17264,BARAK,
17265,RA'AL,
17266,",""A'YIN",
17267,",""BARAK",
17268,",""XIANDU",
17269,",""RA'AL",
17270,SCRIBE,
17271,",""SCRIBE",
17272,",""BELASCO",
17273,"CROSSAN, ANNIE",
17274,",""CROSSAN, ANNIE",
17275,NEBULO,
17276,ZARATHOS,
17277,"SMITH, DR. ARMSTRONG",
17278,",""HOPKINS, STEVE",
17279,WHITE DRAGON II,
17280,"COOPER, TERI",
17281,",""WONG CHU",
17282,TICKTOCK,
17283,GYPSY MOTH,
17284,D'KAY,
17285,",""VESPER",
17286,",""D'KAY",
17287,",""BACILLUS",
17288,TIGER WYLDE,
17289,ZONE,
17290,FORTUNE,
17291,"YOUNG, MAX",
17292,",""YOUNG, MAX",
17293,",""PARKER, RICHARD (ROB",
17294,"BUCKMAN, EDWARD",
17295,"BRADDOCK, JOHN",
17296,",""BUCKMAN, EDWARD",
17297,UNION JACK III/JOEY,
17298,",""SHAW, ESAU",
17299,",""SHAW, JACOB",
17300,"SHAW, ESAU",
17301,"SHAW, JACOB",
17302,"WORTHINGTON, ELIZABE",
17303,"WORTHINGTON, MAJOR G",
17304,"SHAW, OBADIAH",
17305,"HARKNESS, ABIGAIL",
17306,"SHAW, HIRAM",
17307,"SHAW, SARAH",
17308,"BIRD, TUESDAY",
17309,",""BERNIE",
17310,",""REANIMATOR/",
17311,",""AEGIS/TREY ROLLINS",
17312,AEGIS/TREY ROLLINS,
17313,BERNIE,
17314,REANIMATOR/,
17315,",""WOLVERINE SKRULL",
17316,",""CARDIAC/DR. ELI WIRT",
17317,KHYBER/,
17318,",""MURMUR II/ARLETTE TR",
17319,",""FLEX/ADRIAN CORBO",
17320,",""GUARDIAN V/JAMES MAC",
17321,RIP,
17322,FERA,
17323,VIENNA,
17324,CRIME-BUSTER/,
17325,STERN,
17326,"BADALINO, LT. MICHAE",
17327,BLACKOUT II/,
17328,CARETAKER,
17329,",""STERN",
17330,",""BADALINO, LT. MICHAE",
17331,",""BLACKOUT II/",
17332,",""DOLAN, STACY",
17333,",""KETCH, DORIS AUDRA",
17334,",""SNARE",
17335,",""AGENT-X/",
17336,",""TURK II",
17337,SNARE,
17338,AGENT-X/,
17339,TURK II,
17340,"BLAZE, CRAIG",
17341,"D'AURIA, JACK",
17342,"BLAZE, EMMA",
17343,"WEI, LINDA",
17344,"FUANARO, RENEE",
17345,",""BLAZE, CRAIG",
17346,HAG/,
17347,TROLL/,
17348,SNOWBLIND/,
17349,",""DEATHWATCH/STEPHAN L",
17350,",""TROLL/",
17351,",""WEI, LINDA",
17352,",""SNOWBLIND/",
17353,SUICIDE/CHRIS DANIEL,
17354,ZODIAK/NORMAN HARRIS,
17355,",""ZODIAK/NORMAN HARRIS",
17356,"MENNINGER, CLARA",
17357,",""MENNINGER, CLARA",
17358,",""D'AURIA, JACK",
17359,",""HAG/",
17360,THERMITE/,
17361,INERTIA/,
17362,APE-X/XINA,
17363,DR. DECIBEL/ANTON DE,
17364,MOONGLOW/,
17365,REDSTONE/,
17366,FOXFIRE/OLIVIA UNDER,
17367,",""INERTIA/",
17368,",""REDSTONE/",
17369,",""APE-X/XINA",
17370,",""MOONGLOW/",
17371,",""THERMITE/",
17372,MECHAMAGE/,
17373,",""MECHAMAGE/",
17374,",""KREA, BRUNO",
17375,"HARVEY, SUE",
17376,"MCKNIGHT, BOB",
17377,"RAMOS, ROGER",
17378,",""MCKNIGHT, BOB",
17379,"HOUSTON, LT. COMMAND",
17380,",""TUC",
17381,SISTER SALVATION,
17382,LA BANDERA,
17383,SPORE,
17384,",""LA BANDERA",
17385,",""SPORE",
17386,GEIST,
17387,",""SISTER SALVATION",
17388,",""GEIST",
17389,",""SNOW QUEEN/GITTE",
17390,",""TARGET",
17391,TARGET,
17392,"AKUTAGAWA, OSAMU",
17393,GROUNDHOG/SEAN BENAR,
17394,SAINT ELMO,
17395,STITCH/,
17396,SMART ALEC/ALEC THOR,
17397,",""GROUNDHOG/SEAN BENAR",
17398,",""SAINT ELMO",
17399,"STILES, TATJANA",
17400,"KLEIN, SUMMER",
17401,NAVARRO,
17402,",""MADAME MASQUE II/",
17403,"DANIELS, BRIE",
17404,",""DANIELS, BRIE",
17405,"FONG, LI",
17406,",""FONG, LI",
17407,",""ADAMS, CINDY",
17408,",""LOCKLIN, GENERAL MER",
17409,"ADAMS, CINDY",
17410,"LOCKLIN, GENERAL MER",
17411,AMERICAN EAGLE III/J,
17412,",""AMERICAN EAGLE III/J",
17413,",""URSA MAJOR/MIKHAIL U",
17414,",""BLITZKRIEG/",
17415,"ADAMS, MARTHA",
17416,"ADAMS, GEORGE",
17417,",""ADAMS, MARTHA",
17418,",""ADAMS, GEORGE",
17419,SCANNER/SKERA,
17420,SEEKER/TARM,
17421,JUTTA,
17422,"SZARDOS, STEFAN",
17423,",""SZARDOS, STEFAN",
17424,",""JUTTA",
17425,",""DORREK [SKRULL]",
17426,"MURRAY, WILLIAM T. B",
17427,YELLOW CLAW ROBOT,
17428,",""YELLOW CLAW ROBOT",
17429,",""MISSING LINK",
17430,DREADKNIGHT/BRAM VEL,
17431,"STONE, MEG",
17432,W'KANDRO,
17433,"BURRTHROP, T. BARTON",
17434,",""STONE, MEG",
17435,",""W'KANDRO",
17436,",""BURRTHROP, T. BARTON",
17437,NAKOTA,
17438,PILGRIM,
17439,"LANGFORD, DR. DAVID",
17440,LILITH II,
17441,FANG III,
17442,",""PILGRIM",
17443,",""LANGFORD, DR. DAVID",
17444,",""WEISENTHAL, DR. JACO",
17445,",""LILITH II",
17446,",""FANG III",
17447,AZOPARDI,
17448,",""MENTALLO",
17449,"BEACH, GINGER",
17450,"CARLISLE, JENNA",
17451,"BEACH, SPIDER",
17452,ATTRACTIVE LAD/AUNDR,
17453,THERAK,
17454,GLAMOUR GIRL/GLORIA,
17455,",""BEACH, GINGER",
17456,",""CARLISLE, JENNA",
17457,",""BEACH, SPIDER",
17458,",""MOONSTONE/LLOYD BLOC",
17459,",""RIVERA, DR. JASON",
17460,",""ATTRACTIVE LAD/AUNDR",
17461,",""GRAY, CHARLES",
17462,"VONYA, DR. ANATOLY",
17463,SIBERION,
17464,PSI-WOLF/NIKOLAI VON,
17465,SCATTERSHOT/NATALIA,
17466,VOLGA BELLE/,
17467,PHANTAZIA/,
17468,PORTAL/CHARLES LITTL,
17469,"FIELDS, TRACI",
17470,"BAZIN, ANDREW",
17471,"POWELL, JASON",
17472,"ZAFAR, OFFICER JIMMY",
17473,"BAZIN, ALLEGRA",
17474,"MARLEY, MITCH MADMAN",
17475,"POWELL, JONATHAN",
17476,"BAZIN, BRODERICK RIC",
17477,IDNAR,
17478,LODESTONE/ANDREA,
17479,MADAME ROSE,
17480,"HARRIS, MONROE",
17481,"MCPHEE, LOUIE",
17482,"SAINT, JOHNNY",
17483,"MALONE, JULIUS",
17484,D.K./DAVID KALEN,
17485,"ADAMS, NICOLE NIKKI",
17486,RAMONDA,
17487,QUEEN DIVINE JUSTICE,
17488,"KILLMONGER, ERIC/N'J",
17489,",""KILLMONGER, ERIC/N'J",
17490,",""ROSS, EVERETT KENNET",
17491,WIBBOW,
17492,BASALTAR,
17493,SINTARIIS,
17494,FAYRELYTE STRONGHEAR,
17495,ALBERIK,
17496,KREDDICK,
17497,AVIOS,
17498,P'KAR,
17499,DIBDEB,
17500,BARTOS,
17501,MANAT,
17502,",""BASALTAR",
17503,",""SINTARIIS",
17504,",""FAYRELYTE STRONGHEAR",
17505,COCKROACH/,
17506,"GAPON, DZHOKHAR",
17507,PREYY,
17508,"ACHEBE, REVEREND DOC",
17509,WHITE WOLF/HUNTER,
17510,T'CHAKA,
17511,"VINCENT, DANNY",
17512,"SAROYAN, NEAL",
17513,"SIMON, ALEX FLORES",
17514,",""SAROYAN, NEAL",
17515,",""ATLAS",
17516,"LOVECCHIO, ARGUS",
17517,"SCRIPPS, LAHOYA",
17518,SLICE/,
17519,SPLICE II/,
17520,"PHILIPS, PHILIP",
17521,GAMMA-BURN/,
17522,"MCCAMBRIDGE, MEGAN",
17523,",""IMPOSSIBLE WOMAN",
17524,LONGARM/,
17525,",""LONGARM/",
17526,DR. SPECTRUM III/REV,
17527,",""DR. SPECTRUM III/REV",
17528,SCARLET CENTURION,
17529,",""ULTIMO",
17530,ULTIMO,
17531,DARK ONE,
17532,"NAIP, SYNTHIA",
17533,",""DARK ONE",
17534,",""MOUNTJOY",
17535,HAUPTMANN ENGLAND,
17536,",""HAUPTMANN ENGLAND",
17537,SHRINE,
17538,"SHANE, BRIDGIT",
17539,",""SHANE, BRIDGIT",
17540,KARMA 2013,
17541,CAPTAIN BRITAIN 2013,
17542,"WISDOM, PETE 2013",
17543,MEGGAN 2013,
17544,WOLFSBANE 2013,
17545,DOUGLOCK 2013,
17546,PSYLOCKE 2013,
17547,TANGERINE 2013,
17548,SCRATCH,
17549,",""SCRATCH",
17550,",""SHAW, SHINOBI",
17551,",""CHEN",
17552,",""POWELL",
17553,",""DR. DOOM DOPPELGANGE",
17554,",""SANDMAN DOPPELGANGER",
17555,",""QUENTINO",
17556,CHEN,
17557,POWELL,
17558,DR. DOOM DOPPELGANGE,
17559,SANDMAN DOPPELGANGER,
17560,QUENTINO,
17561,"KLEINFELDT, LORNA",
17562,CATHODE/,
17563,"PETROVITCH, DMITRI",
17564,GEATAR,
17565,GATTLING/,
17566,KYMRI,
17567,",""KYMRI",
17568,SPINNERET,
17569,PORGA,
17570,BUZZARD,
17571,FLYING FOX,
17572,KOMODO,
17573,ANUBIA,
17574,CRUSHTACEAN,
17575,"MOWAT, FARLEY",
17576,"MAGRUDER, ALLIE",
17577,"VRIES, KALI",
17578,"WARKOVSKY, SEN.",
17579,",""QUASIMODO",
17580,NOVA-PRIME,
17581,MONOCLE,
17582,",""NOVA-PRIME",
17583,",""MONOCLE",
17584,",""PROTECTOR III/",
17585,",""COMET/HARRIS MOORE",
17586,",""CRIMEBUSTER/FRANK MO",
17587,",""DR. SUN",
17588,",""EMPRESS R'KILL [SKRU",
17589,",""POWERHOUSE/RIEG DAVA",
17590,",""ADORA",
17591,",""SPHINX",
17592,COMET/HARRIS MOORE,
17593,",""CANCER/JACK KLEVENO",
17594,SCORPIO/JAKE FURY,
17595,",""SCORPIO/JAKE FURY",
17596,",""LEO/DANIEL RADFORD",
17597,",""DARK WIND/KENJI OYAM",
17598,DARK WIND/KENJI OYAM,
17599,"FARGO, FLAGG",
17600,CELESTE,
17601,GALTUS,
17602,ELECTRA,
17603,RAKESH,
17604,",""CELESTE",
17605,",""GALTUS",
17606,",""ELECTRA",
17607,",""RAKESH",
17608,ECSTACY/MME. RENE DE,
17609,"GREEN, ARNIE",
17610,KHAT,
17611,JUNIPER,
17612,KATOS,
17613,",""DORCAS, LEMUEL DR.",
17614,",""RED RAVEN",
17615,",""KESTRUS",
17616,",""DANIA",
17617,KESTRUS,
17618,DANIA,
17619,",""GREEN GOBLIN III/BAR",
17620,"HARR, DR.",
17621,",""DR. FAUSTUS",
17622,"NITAL, DR.",
17623,CY-PHYRR 4,
17624,TENEBRAE,
17625,CORONER,
17626,SAMA-D,
17627,BRAHMANES,
17628,"SAWYER, RYAN",
17629,"CROMWELL, HAMILTON",
17630,",""SCRIER II/S. CRIER",
17631,",""SAWYER, RYAN",
17632,"CARPATHIAN, ANDREW",
17633,"JESSUP, DR.",
17634,",""JESSUP, DR.",
17635,"HORTON, DOUGIE",
17636,",""HIBBERT, HOPE",
17637,",""HORTON, DOUGIE",
17638,",""CHURCH, LYNN",
17639,"WOLFE, HEDY",
17640,THINGEE,
17641,"GALE, SHERIFF",
17642,"LILLIAN, BEA",
17643,NUTT,
17644,"FILLMORE, BETTY",
17645,"FILLMORE, GARRET",
17646,"BENNY, JAKE",
17647,"DOCTOR, DR. JOSHUA",
17648,KING (OF THE SEWER P,
17649,"SANTOS, MARIO",
17650,"SANTOS, JOSE",
17651,HUNGYR,
17652,HARRIER,
17653,COMMANDER BLAZE,
17654,SCORCH/TOMMY NG,
17655,PYLLAR,
17656,MROTH,
17657,",""PYLLAR",
17658,",""STONE, LT. MARCUS",
17659,",""MROTH",
17660,",""HERMOD [ASGARDIAN]",
17661,",""GEIRRODUR",
17662,ALISTRO,
17663,SLAYER/,
17664,"HSU, CHEN",
17665,",""HSU, CHEN",
17666,"DEWITT, KEARSON",
17667,",""DEWITT, KEARSON",
17668,ROM CLONE,
17669,DEVASTATOR II/GREGOR,
17670,",""DEVASTATOR II/GREGOR",
17671,",""ROM CLONE",
17672,ELECTRYON,
17673,"DRAGONBLOOD, ULYSSES",
17674,RY'LOR,
17675,ASTARTE,
17676,"INDIGO, ODYSSEUS",
17677,"FOGELSTROM, HIRAM",
17678,HALLOWEEN JACK,
17679,"DANVILLE, SEN. OWEN",
17680,ARMAGEDDON MAN,
17681,KING BEDLAM/CHRISTOP,
17682,PARADIGM,
17683,"CALDERONE, HANNAH",
17684,SWITCH/DEVON ALOMAR,
17685,"GUTHRIE, LUKE",
17686,"GUTHRIE, TYLER",
17687,"HOLIDAY, JORDAN",
17688,"FOGG, ARCHIMEDES ARC",
17689,DELPHI II,
17690,"COLLINS, BRADBURY",
17691,"SEBASTIAN, MARISSA",
17692,"DEVILLE, ARCADIA",
17693,"DONNELY, VICTORIA TO",
17694,"SANDOVAL, JULIANA",
17695,"INSHALLAH, KHALID",
17696,"YEE, WAI CHEE",
17697,"VON DOOM, CYNTHIA",
17698,"DIEGO, MANUEL",
17699,"ST. THOMAS, JULES",
17700,TAREVA,
17701,",""INSHALLAH, KHALID",
17702,",""YEE, WAI CHEE",
17703,GLOB/DR. SUMNER BECK,
17704,RINTRAH DOPPELGANGER,
17705,SHAZANA,
17706,DR. STRANGE DOPPELGA,
17707,",""RINTRAH DOPPELGANGER",
17708,",""SHAZANA",
17709,"LEVIN, MAJOR DEBRA",
17710,"VAZHIN, ALEXEI MIKHA",
17711,OSHTUR,
17712,HOGGOTH,
17713,",""OSHTUR",
17714,",""HOGGOTH",
17715,BOUNCER,
17716,BLISS,
17717,CYLLA II,
17718,",""CYLLA II",
17719,VALTORR,
17720,MUNIPOOR,
17721,RAGGADORR,
17722,CYTTORAK,
17723,IKONN,
17724,DENAK,
17725,WATOOMB,
17726,",""VALTORR",
17727,",""MUNIPOOR",
17728,",""RAGGADORR",
17729,",""CYTTORAK",
17730,",""IKONN",
17731,",""DENAK",
17732,GRIEFSAVOR,
17733,YGMLOSVORRAICH,
17734,MOTHER-OF-PAIN,
17735,",""GRIEFSAVOR",
17736,PAPA GRANITE,
17737,FACADE,
17738,",""FACADE",
17739,"CHASE, DETECTIVE SLO",
17740,"BRYCE, ARCHER",
17741,"POWELL, AMY",
17742,"COOPER, COLE",
17743,",""POWELL, AMY",
17744,",""CHASE, DETECTIVE SLO",
17745,",""SHRIEK/SANDRA DEEL/F",
17746,BAKER,
17747,TRAVELER,
17748,ABEL,
17749,CHARLIE,
17750,"TSUNG, MARCUS",
17751,"WISDOM, ROMANY",
17752,"HAMILTON, PAUL",
17753,FORD,
17754,"ROMAN, DR. NILES",
17755,VOGEL,
17756,"SEBASTIAN, MRS.",
17757,QUEEN OF STAR SWORDS,
17758,"SLOAN, JASON",
17759,",""MAN-BULL/BULL TAURUS",
17760,",""SLOAN, JASON",
17761,",""SAXON, STARR",
17762,"WHEELER, M'KONI MARY",
17763,OMORO,
17764,AKAFE,
17765,WHEELER,
17766,N'GAMO,
17767,"HENCKEL, MARIA",
17768,ZET,
17769,TYRUS KRILL,
17770,JEXIA,
17771,ULARA,
17772,",""TYRUS KRILL",
17773,",""JEXIA",
